1415,33,6,22,12,215,28,77,52,5,14,407,16,82,10311,8,4,107,117,5952,15,256,4.1,2,7,3766,5.1,723,36,71,43,530,476,26,400,317,46,7.1,4.2,12118,1029,13,104,88,4.3,381,15.1,297,98,32,2071,56,26.1,141,6.1,194,7486,18,4.4,226,22.1,21,134,476.1,26.2,480,5.2,144,30,5535,18.1,51,36.1,28.1,224,92,25,104.1,4.5,226.1,65,16.1,38,1334,88.1,12.1,16.2,283,5.3,16.3,4472,113,103,32.1,15.2,16.4,5345,19,178,32.2,1
4,217,13,92,124,48,207,1498,17,254,315,101,20,51,35,2076,1742,61,1640,347,62,30,7162,235,40,6,15994,7164,23,6,2710,103,4,3029,317,2,3977,2132,14,55,2759,1648,347,19,141,2076,1717,14337,13,16,82,55,1555,19,440,2,239,12,186,40,316,11,14,20,2,46,39,68,960,157,8,141,6,2461,15,12,165,3827,4,212,48,25,423,4,465,5,642,1065,5825,7396,25,80,407,40,14,10,10,13,5881,158,1
16582,628,2,17,2688,2477,14982,27,236,22,17,73,24,6,96,8,130,6,611,5,5053,2,37,408,6,247,7842,239,7,1540,2,3597,37,495,18,4,3111,134,105,82,828,72,149,10,10,4,732,71,82,327,9618,4627,5,631,926,11,4987,16,2399,19,10396,11,14,5030,7,6,431,10,10,11,32,4374,61,2017,8,25,9,8,106,4,22,48,25,26,6,826,4769,42,5053,2,337,900,335,128,125,12659,23,7605,2,7186,0
2,44,3107,1482,17,6,10571,11,4,9549,2197,3334,22,1871,7,968,29,16,6,10571,11,4,6446,121,2197,16,1118,5,2560,8445,1924,2,16,14093,91,2,9,12,99,76,8,1467,15,2,2,14093,11,4,303,22,4925,761,16,55,76,1581,34,2,157,17,4725,34,3107,342,153,908,10,10,48,25,106,2,11,1871,7,968,13,104,490,854,49,695,729,648,3830,31,1915,7,265,15,29,16,24,4061,34,101,1672,33,4,58,1
20,9,394,5,38,26,4,156,36,586,124,116,60,48,12,569,98,11,4,393,17,13,421,40,399,137,149,14,964,2446,7,1916,10,10,4,20,9,379,5,47,57,486,11,12,51,38,126,146,252,15,13,100,97,6,128,20,19,61,369,8,72,45,480,15,6,20,70,1854,14,76,24,6,686,1096,42,163,347,57,6845,7,1663,496,12,45,6,1235,20,5,474,40,8,909,4,415,37,165,1232,14,20,11689,0
2418,448,23,160,667,34,7743,16,7854,128,242,88,12,16,53,7432,398,5,526,10,10,4,1381,11,3806,734,16,1334,99,78,12,286,6,17097,10,10,13,332,4,667,5,510,4,487,405,21,69,49,17499,19,4,667,410,13,62,202,4,667,470,46,7,457,381,382,4,6243,5,167,71,38,16310,34,4,14415,2577,36,421,36,69,8,1470,175,5503,155,11,68,20,14,16,424,8,30,6,699,20,493,24,1151,23,2214,0
688,8,31,7,134,15,13,28,43,1053,4,130,7,51,645,46,17,52,2193,23,14,14231,10,10,4,114,863,645,46,565,195,13,16,1309,83,4,22,5,16,928,208,56,8,4,213,121,4,3407,2,562,120,51,6,437,10,10,14,22,47,38,2,72,15,13,28,10186,19,899,18,4,86,58,43,8,3824,44,12,13,440,33,222,15,34,399,38,13,607,294,5927,2193,10,10,13424,51,6,1485,511,23,61,173,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357,5,12014,917,1506,2,59,2774,53,2188,74,2920,49,7,4,139,5,1352,610,53,1696,3646,1117,74,522,5269,1117,51,23,703,478,156,40,3467,11414,6016,2911,71,399,11,14,9,724,72,0
0,0,0,0,0,0,0,0,0,0,1,14,22,16,31,7,4,249,108,13,28,126,110,14,20,3465,23,5,23,5,13,220,679,12,125,21,13,520,12,6,324,13,15425,1017,233,87,21,13,16,1017,53,74,14,52,155,13,157,33,6,374,1130,5,219,14,18,879,88,13,2,1142,31,9594,23,14,20,13,520,14,20,6,241,64,88,13,28,110,433,48,13,71,25,13,62,789,245,39,14,55,230,245,0
34,6,719,37,739,179,7619,3789,13779,5,37,186,8,30,2947,6,840,967,4111,8281,4859,1095,503,2,9,6,719,1002,37,9,1505,50,8,2910,5,2895,2086,4,229,13386,4,311,17,8,871,66,4,52,232,2091,4137,46,4,2054,103,4,86,747,234,5,115,1747,5,50,26,53,7146,1204,74,50,144,30,48,25,104,1336,2092,238,30,1894,34,4,389,3060,3371,2370,25,80,30,685,27,173,9,8966,43,40,4,436,20,13838,0
