1415,33,6,22,12,215,28,77,52,5,14,407,16,82,10311,8,4,107,117,5952,15,256,4.1,2,7,3766,5.1,723,36,71,43,530,476,26,400,317,46,7.1,4.2,12118,1029,13,104,88,4.3,381,15.1,297,98,32,2071,56,26.1,141,6.1,194,7486,18,4.4,226,22.1,21,134,476.1,26.2,480,5.2,144,30,5535,18.1,51,36.1,28.1,224,92,25,104.1,4.5,226.1,65,16.1,38,1334,88.1,12.1,16.2,283,5.3,16.3,4472,113,103,32.1,15.2,16.4,5345,19,178,32.2,1
117,717,3906,50,9,57,654,277,57,1105,5,64,31,613,720,4,1036,612,4,182,6187,72,6,581,10,10,21,14,127,24,384,15,4389,451,144,798,150,5,1437,247,45,2,39,4,644,4389,65,97,12,53,221,5,906,74,111,7,41,85,108,21,5518,25,144,798,2,310,7,14,22,5,67,12,11,328,5,428,48,25,70,4,1399,9,1927,12815,5,2270,5,11,111,139,2,804,2,26,165,767,305,7,1976,10095,1
4,970,4,116,9,2659,1172,1534,15,518,363,381,24,64,28,31,595,189,22,10985,11,68,14408,21,11,4,420,7,10407,29,47,107,19,14,4,373,4,994,7,4,2450,5486,3298,6114,199,7,63,146,252,2708,40,8,859,44,10,10,1172,9,6,753,5930,2,17175,437,7,1245,234,466,31,52,599,136,13,161,40,12,33,32,17,13,165,2788,61,108,8,28,6,65,247,74,1573,1526,687,7108,19099,295,19,57,1321,281,0
18,4,292,200,27,458,5,4,2526,487,146,1688,8,8175,11,18,199,2,8,79,6,327,485,15765,8,4,8135,3030,67,308,5,6015,837,13,238,30,502,8,104,7,160,20,19,148,107,15,13,100,386,149,305,7,14,24,290,4,747,2512,5,5277,6414,12,2322,72,8,79,83,4,750,10,10,14,20,2856,77,864,5,12,286,60,43,864,10,10,675,46,7,10,10,1657,590,39,328,3406,2,9,7029,8,760,17481,0
11,14,22,13,197,15,36,2566,52,4,3487,9,66,52,5,49,7,12,9,1767,4,20,9,814,55,52,4,228,9,52,4,22,9,179,221,5,4,20,66,941,25,170,366,4,130,14,9,6,55,52,5,3017,22,48,25,40,1024,1487,2,2,826,12415,2,2,488,8372,2,2,2,2,2,2,1607,2,1368,2,4,360,7,4,177,11,4,22,2,3106,3287,5,221,108,95,13,2303,386,25,8,67,14,22,639,1
9540,2348,12551,6168,2690,1790,3778,33,6,550,220,2,1062,1572,491,1969,1326,7,372,11,1113,120,7382,2,32,1275,105,4432,125,19,105,37,26,10393,12471,7888,11,4,465,5,38,23,10,10,4,354,26,87,5,4,346,9,197,2908,17,644,2219,889,220,285,56,8,2956,111,1204,26,317,7146,5,14,2,4,1546,10,10,160,530,781,39,2219,13,64,440,29,166,49,3153,53,367,4,411,7,27,16753,2,241,3837,36,71,1581,1
560,11,55,194,4455,39,4,4868,7,19780,43,287,25,89,364,507,170,8,79,17,76,692,17,614,18,4,20,10,10,4,599,11,4,20,1870,4,167,408,25,49,4251,2445,54,7091,3034,294,4,228,218,32,15,78,5,13,115,280,1583,2359,315,4,20,10311,146,131,269,8,822,46,51,7091,165,9,61,118,2134,62,30,15,29,9,6,865,48,259,334,694,376,72,360,5690,13,528,30,2328,101,1666,120,536,44,12,0
2,5,1255,3330,4,588,4,78,493,11,2477,4782,26,1368,3414,5,2,4,78,493,133,26,6,232,37,934,40,1368,3414,5,493,37,511,43,40,4,2,4,1333,136,11,2477,4782,121,2875,4782,2371,180,4,868,9,15172,19,3933,14,9,6,666,1677,125,7,6,76,128,20,10,10,444,14,9,6,78,20,24,60,5826,7,45,730,8,1856,9233,10,10,61,675,300,241,46,7,1552,7400,3245,18,3419,567,1101,5,2625,486,0
346,22,2718,9,131,55,76,1239,5,260,98,7583,295,83,6,792,467,4,543,7,119,13528,495,478,5,317,72,1535,63,85,4803,26,42,28,77,1926,11,94,14994,13,244,1383,15,382,4,3135,80,1277,23,5,4600,94,2398,133,75,1348,28,195,8890,1057,8,30,2,295,6,15807,13,119,25,38,1977,6059,61,5255,15,279,142,80,2,180,4,1320,900,225,210,4,2,15994,5734,7,43,231,12,209,101,2,8,3135,313,2269,1
164,357,42,6708,10320,44,14,22,4,64,1387,9,15,1337,186,8,124,44,12,316,207,1178,12,8,47,16908,72,5,5345,61,652,23,12,14,22,9,6,9095,653,5204,39,4,10477,363,2483,1244,112,1055,639,60,19,68,194,403,156,194,3978,318,302,5,666,6441,45,6,12514,1358,1596,1115,2177,1984,5,2821,13,384,15,11,6,52,96,57,4980,363,6713,133,1365,1294,25,8,316,574,11,231,14,22,593,25,122,35,1048,292,1
